angle,w.speed,Freq
340.2,7.19,0.000114155251142
334.5,6.66,0.000114155251142
333.2,5.14,0.000114155251142
319.8,4.05,0.000114155251142
305.1,3.94,0.000114155251142
289.9,3.65,0.000114155251142
273.1,3.56,0.000114155251142
268.7,5.2,0.000114155251142
245.9,4.91,0.000114155251142
221.1,5.62,0.000114155251142
204.4,7.41,0.000114155251142
199.3,7.19,0.000114155251142
193.7,8.9,0.000114155251142
197.1,9.58,0.000114155251142
193.7,8.99,0.000114155251142
204.6,5.88,0.000114155251142
315.3,6.37,0.000114155251142
304.7,9.85,0.000114155251142
300.4,10.38,0.000114155251142
304.4,10.48,0.000114155251142
299.4,9.06,0.000114155251142
308.1,9.06,0.000114155251142
304.8,9.66,0.000114155251142
289.1,12.69,0.000114155251142
286.9,13.41,0.000114155251142
294.1,14.12,0.000114155251142
296.2,13.03,0.000114155251142
291.5,11.92,0.000114155251142
288.7,12.53,0.000114155251142
296.3,13.77,0.000114155251142
299.6,14.08,0.000114155251142
301.3,14.41,0.000114155251142
305.9,13.65,0.000114155251142
308.9,13.45,0.000114155251142
316.5,13.35,0.000114155251142
321.6,12.51,0.000114155251142
325.9,12.25,0.000114155251142
330.5,12.1,0.000114155251142
336.9,12.19,0.000114155251142
340.8,11.77,0.000114155251142
340.5,11.76,0.000114155251142
335.3,13.35,0.000114155251142
336.5,13.54,0.000114155251142
335.5,13.35,0.000114155251142
337.5,13.35,0.000114155251142
340.3,12.77,0.000114155251142
343.9,11.72,0.000114155251142
338.4,10.64,0.000114155251142
338.8,8.99,0.000114155251142
336.3,7.77,0.000114155251142
330.6,6.74,0.000114155251142
326,5.73,0.000114155251142
322.3,4.62,0.000114155251142
310.4,4.24,0.000114155251142
287.2,3.09,0.000114155251142
246.9,2.56,0.000114155251142
225.4,2.78,0.000114155251142
199.8,4.31,0.000114155251142
179.2,6.25,0.000114155251142
190.3,7.75,0.000114155251142
236.2,9.36,0.000114155251142
242.7,10.62,0.000114155251142
187.1,5.97,0.000114155251142
286.5,13.11,0.000114155251142
282.8,14.06,0.000114155251142
282.5,11.78,0.000114155251142
283.1,11.74,0.000114155251142
293,12.58,0.000114155251142
302.5,18.42,0.000114155251142
305.5,16.26,0.000114155251142
304.5,14.81,0.000114155251142
307.2,12.63,0.000114155251142
309.9,12.74,0.000114155251142
312.5,12.43,0.000114155251142
309.8,12.82,0.000114155251142
312.5,11.23,0.000114155251142
306.5,10.18,0.000114155251142
291.9,8.24,0.000114155251142
273.8,9.02,0.000114155251142
266.6,9.99,0.000114155251142
266.7,11.09,0.000114155251142
265.5,10.71,0.000114155251142
253.8,10.38,0.000114155251142
244.5,8.99,0.000114155251142
284.9,14.28,0.000114155251142
286.2,13.57,0.000114155251142
276.1,14.76,0.000114155251142
282.8,18.81,0.000114155251142
324.4,12.59,0.000114155251142
306.5,12.75,0.000114155251142
323.5,15.13,0.000114155251142
342,17.22,0.000114155251142
357.2,21.42,0.000114155251142
354.6,22.32,0.000114155251142
355.7,22.33,0.000114155251142
352.6,20.46,0.000114155251142
348.2,19.34,0.000114155251142
345.8,19.01,0.000114155251142
339.7,19.53,0.000114155251142
331.6,20.71,0.000114155251142
328.5,21.86,0.000114155251142
331.9,21.52,0.000114155251142
330.7,21.16,0.000114155251142
329,21.24,0.000114155251142
323.3,20.86,0.000114155251142
317.6,22.09,0.000114155251142
335.6,19.69,0.000114155251142
329.5,21.39,0.000114155251142
327.5,21.06,0.000114155251142
335.4,19.39,0.000114155251142
329.6,21.38,0.000114155251142
347.2,20.15,0.000114155251142
326.3,20.45,0.000114155251142
330.1,18.3,0.000114155251142
327.4,18.16,0.000114155251142
326.5,18.33,0.000114155251142
325.1,18.23,0.000114155251142
324.7,17.34,0.000114155251142
326.2,15.9,0.000114155251142
322,13.74,0.000114155251142
316.8,11.82,0.000114155251142
309.6,9.96,0.000114155251142
310.4,8.71,0.000114155251142
312.5,6.4,0.000114155251142
312.9,4.89,0.000114155251142
311.1,3.22,0.000114155251142
316.5,3.24,0.000114155251142
311.2,3.08,0.000114155251142
292.8,2.51,0.000114155251142
248.5,2.6,0.000114155251142
213.5,3.77,0.000114155251142
199.1,8.18,0.000114155251142
182.8,10.33,0.000114155251142
192.3,13.23,0.000114155251142
267.6,15.77,0.000114155251142
284.2,17.58,0.000114155251142
298.9,16.82,0.000114155251142
293.1,16.87,0.000114155251142
293.7,16.59,0.000114155251142
296.7,16.62,0.000114155251142
299.3,16.03,0.000114155251142
298.8,14.91,0.000114155251142
297.8,13.87,0.000114155251142
291.8,11.52,0.000114155251142
288.7,10.96,0.000114155251142
284,9.71,0.000114155251142
278.5,8.99,0.000114155251142
275.1,8.04,0.000114155251142
272.1,7.06,0.000114155251142
258,7.81,0.000114155251142
246.3,7.37,0.000114155251142
226.8,6.85,0.000114155251142
188.1,5.61,0.000114155251142
171.5,8.57,0.000114155251142
158.7,11.63,0.000114155251142
213.2,11.23,0.000114155251142
236.7,16.3,0.000114155251142
242.8,15.85,0.000114155251142
247.9,15.86,0.000114155251142
248.9,15.49,0.000114155251142
247.6,15.32,0.000114155251142
247.2,17.63,0.000114155251142
249,17.5,0.000114155251142
267.2,14.83,0.000114155251142
338.7,16.36,0.000114155251142
338.4,15.08,0.000114155251142
345,13.56,0.000114155251142
344.3,14.44,0.000114155251142
345.2,13.5,0.000114155251142
347.7,12.94,0.000114155251142
356.1,11.66,0.000114155251142
356.5,10.39,0.000114155251142
354.5,9.49,0.000114155251142
349.6,10.71,0.000114155251142
345.1,11.59,0.000114155251142
343,9.92,0.000114155251142
351.8,7.83,0.000114155251142
347.2,9.77,0.000114155251142
0.5,12.34,0.000114155251142
351.3,12.1,0.000114155251142
356.3,14.03,0.000114155251142
358.5,15.29,0.000114155251142
356.8,15.42,0.000114155251142
5.7,15.91,0.000114155251142
5.6,16.15,0.000114155251142
356.3,17.28,0.000114155251142
2.7,17.27,0.000114155251142
11.1,16.6,0.000114155251142
10.6,15.85,0.000114155251142
8.5,14.77,0.000114155251142
359.6,14.14,0.000114155251142
0.7,14.86,0.000114155251142
4,15.02,0.000114155251142
3.3,12.62,0.000114155251142
355.4,12.68,0.000114155251142
352.6,11.95,0.000114155251142
353.3,11.08,0.000114155251142
352.5,11.4,0.000114155251142
345.3,10.28,0.000114155251142
338.7,9.47,0.000114155251142
328.8,8.15,0.000114155251142
311.3,7.34,0.000114155251142
287.7,3.42,0.000114155251142
293.8,7.04,0.000114155251142
310.4,8.34,0.000114155251142
316.4,7.92,0.000114155251142
319.3,6.74,0.000114155251142
315.9,6.68,0.000114155251142
320.1,6.36,0.000114155251142
322,6.47,0.000114155251142
313.4,6,0.000114155251142
297.6,5.19,0.000114155251142
269.8,6.47,0.000114155251142
266.6,8.4,0.000114155251142
268.8,9.43,0.000114155251142
269.2,7.62,0.000114155251142
271.1,7.67,0.000114155251142
269.2,7.79,0.000114155251142
270.4,7.25,0.000114155251142
270.7,6.48,0.000114155251142
266.1,5.48,0.000114155251142
258.7,5.48,0.000114155251142
254.7,5.29,0.000114155251142
249.4,5.1,0.000114155251142
243.8,4.97,0.000114155251142
244.7,5.31,0.000114155251142
250.6,5.13,0.000114155251142
229.4,4.48,0.000114155251142
231.4,4.78,0.000114155251142
234.2,4.43,0.000114155251142
233.6,3.99,0.000114155251142
229.7,4.09,0.000114155251142
223.6,4.61,0.000114155251142
229.1,3.94,0.000114155251142
229,3.52,0.000114155251142
226.6,3.48,0.000114155251142
225.9,3.67,0.000114155251142
229.5,3.17,0.000114155251142
243.5,2.41,0.000114155251142
171.2,1.06,0.000114155251142
171.6,1.63,0.000114155251142
182.9,1.95,0.000114155251142
199.6,1.34,0.000114155251142
203.1,2.47,0.000114155251142
188.3,1.14,0.000114155251142
137.3,2.05,0.000114155251142
143.9,2.53,0.000114155251142
157.8,2.73,0.000114155251142
159.8,2.57,0.000114155251142
155.4,2.44,0.000114155251142
153.7,2.63,0.000114155251142
169.5,4.45,0.000114155251142
170.2,4.6,0.000114155251142
174.6,4.75,0.000114155251142
170.3,4.75,0.000114155251142
180.3,6.17,0.000114155251142
184.8,7.28,0.000114155251142
190.7,7.1,0.000114155251142
197.8,8.56,0.000114155251142
202,9.66,0.000114155251142
205.5,9.71,0.000114155251142
207.2,10.3,0.000114155251142
207.4,10.67,0.000114155251142
205.8,10.34,0.000114155251142
203.9,11.09,0.000114155251142
215.6,11.3,0.000114155251142
223.3,11.33,0.000114155251142
280.3,10.87,0.000114155251142
295.1,15.82,0.000114155251142
305.3,14.05,0.000114155251142
311.4,13.87,0.000114155251142
306.6,12.01,0.000114155251142
297.3,10.61,0.000114155251142
310.6,8.05,0.000114155251142
317.5,12.73,0.000114155251142
320.2,10.34,0.000114155251142
319.7,9.86,0.000114155251142
319.7,9.19,0.000114155251142
320.5,7.95,0.000114155251142
316.9,6.73,0.000114155251142
311.5,5.85,0.000114155251142
316.6,3.82,0.000114155251142
307.1,2.14,0.000114155251142
250.6,0.89,0.000114155251142
192.9,2.46,0.000114155251142
193.6,4.33,0.000114155251142
203.7,5.36,0.000114155251142
205.8,6.13,0.000114155251142
196.4,7.07,0.000114155251142
186.9,7.97,0.000114155251142
184.9,9.14,0.000114155251142
183.1,10.34,0.000114155251142
176.6,11.44,0.000114155251142
172.5,12.96,0.000114155251142
174,14.03,0.000114155251142
175.6,14.82,0.000114155251142
175.1,15.55,0.000114155251142
174.6,16.37,0.000114155251142
169.8,16.73,0.000114155251142
168,17.44,0.000114155251142
156.1,18.16,0.000114155251142
157.9,18.65,0.000114155251142
150,19.62,0.000114155251142
146.1,19.94,0.000114155251142
147.5,19.41,0.000114155251142
144.6,20.23,0.000114155251142
142.5,21.12,0.000114155251142
140.2,21.53,0.000114155251142
138.1,21.28,0.000114155251142
139.5,21.92,0.000114155251142
140.9,21.81,0.000114155251142
139.4,22.64,0.000114155251142
140.6,22.4,0.000114155251142
144,23.34,0.000114155251142
143.5,23.77,0.000114155251142
143.7,23.56,0.000114155251142
145.7,23.34,0.000114155251142
146,22.56,0.000114155251142
148.2,21.73,0.000114155251142
147.6,21.02,0.000114155251142
148.3,19.66,0.000114155251142
145.4,18.93,0.000114155251142
144.2,17.75,0.000114155251142
143.4,14.99,0.000114155251142
137.8,13.79,0.000114155251142
136.8,13.14,0.000114155251142
138,12.84,0.000114155251142
135.2,13.15,0.000114155251142
136.2,14.24,0.000114155251142
135.7,13.66,0.000114155251142
138,14.78,0.000114155251142
139.6,15.87,0.000114155251142
143.1,16.29,0.000114155251142
146.7,16.16,0.000114155251142
151.4,15.91,0.000114155251142
150.2,14.05,0.000114155251142
149.8,14.41,0.000114155251142
148.2,15.55,0.000114155251142
153.6,14.59,0.000114155251142
149.5,14.31,0.000114155251142
144,14.79,0.000114155251142
169.7,13.14,0.000114155251142
174.5,12.85,0.000114155251142
151.5,15.01,0.000114155251142
146.4,14.86,0.000114155251142
129.8,5.97,0.000114155251142
216.4,5.14,0.000114155251142
176.8,5.92,0.000114155251142
199.8,6.02,0.000114155251142
199,6.27,0.000114155251142
200,6.56,0.000114155251142
201.4,6.72,0.000114155251142
192.7,6.37,0.000114155251142
186.5,7.9,0.000114155251142
193.8,7.23,0.000114155251142
168.3,8.48,0.000114155251142
169.9,8.25,0.000114155251142
177.4,9.43,0.000114155251142
161,11.29,0.000114155251142
167.2,8.45,0.000114155251142
187.5,6.68,0.000114155251142
171.4,12.07,0.000114155251142
169.9,9.61,0.000114155251142
174.2,9.94,0.000114155251142
173.4,10.02,0.000114155251142
181.1,10.3,0.000114155251142
184.1,10.23,0.000114155251142
178,10.48,0.000114155251142
175.2,11.05,0.000114155251142
173.5,11.21,0.000114155251142
168.4,12.76,0.000114155251142
170.7,13.21,0.000114155251142
169.8,14.06,0.000114155251142
172.1,14.61,0.000114155251142
172.1,15.3,0.000114155251142
170.6,16.01,0.000114155251142
164.2,17.12,0.000114155251142
167.7,17.82,0.000114155251142
162.2,19.28,0.000114155251142
159.6,22.02,0.000114155251142
150.5,21.66,0.000114155251142
152.8,22.55,0.000114155251142
162.8,20.53,0.000114155251142
165.7,17,0.000114155251142
168.4,13.99,0.000114155251142
217.8,8.85,0.000114155251142
230.7,10.14,0.000114155251142
256,8.74,0.000114155251142
241.7,7.4,0.000114155251142
235.7,5.19,0.000114155251142
266.4,7.8,0.000114155251142
282.2,7.79,0.000114155251142
291.5,7.26,0.000114155251142
295.4,6.38,0.000114155251142
294.7,6.77,0.000114155251142
284,4.4,0.000114155251142
272.7,4.12,0.000114155251142
260.1,3.59,0.000114155251142
234.8,2.22,0.000114155251142
138.3,11.8,0.000114155251142
139.6,13.61,0.000114155251142
160.7,14.98,0.000114155251142
152.1,15.98,0.000114155251142
152.8,16.47,0.000114155251142
150.7,16.87,0.000114155251142
152.6,16.83,0.000114155251142
150.9,17.59,0.000114155251142
152,16.91,0.000114155251142
149.2,17.04,0.000114155251142
140.6,16.06,0.000114155251142
133.3,15.83,0.000114155251142
127.5,15.73,0.000114155251142
117.4,16.29,0.000114155251142
118.6,18,0.000114155251142
114.6,18.1,0.000114155251142
106.2,17.8,0.000114155251142
100.9,17.81,0.000114155251142
98.2,18.06,0.000114155251142
95.1,17.93,0.000114155251142
89.5,16.19,0.000114155251142
82.1,15.59,0.000114155251142
83.3,15.14,0.000114155251142
88.5,13.76,0.000114155251142
88.2,13,0.000114155251142
82.6,9.54,0.000114155251142
58.3,12.14,0.000114155251142
67.4,10.37,0.000114155251142
73.2,8.31,0.000114155251142
63,7.95,0.000114155251142
60.3,8.21,0.000114155251142
45.4,6.73,0.000114155251142
25.2,4.46,0.000114155251142
20,3.75,0.000114155251142
19.3,3.64,0.000114155251142
34.8,3.34,0.000114155251142
43.5,2.95,0.000114155251142
56.2,4.24,0.000114155251142
41.2,0.96,0.000114155251142
358.3,5.25,0.000114155251142
3.8,6.32,0.000114155251142
10.7,6.43,0.000114155251142
10,6.09,0.000114155251142
3.2,6.44,0.000114155251142
355.4,5.77,0.000114155251142
351.3,6.46,0.000114155251142
352.1,7.73,0.000114155251142
0.2,7.97,0.000114155251142
0.8,7.89,0.000114155251142
358.6,7.31,0.000114155251142
348.5,5.14,0.000114155251142
342.6,5.28,0.000114155251142
352.8,7.21,0.000114155251142
334.8,11.09,0.000114155251142
329.4,10.76,0.000114155251142
322.3,10.69,0.000114155251142
328.1,8.75,0.000114155251142
320.6,8.26,0.000114155251142
315.1,7.56,0.000114155251142
307,7.27,0.000114155251142
299.8,7.4,0.000114155251142
297,7.43,0.000114155251142
301.1,6.24,0.000114155251142
297.7,5.44,0.000114155251142
290.4,4.62,0.000114155251142
265.9,3.09,0.000114155251142
231.2,3.29,0.000114155251142
208.6,4.29,0.000114155251142
213.6,5.79,0.000114155251142
197.1,6.89,0.000114155251142
182.2,8.39,0.000114155251142
181.3,9.98,0.000114155251142
263.2,5.01,0.000114155251142
183.1,7.45,0.000114155251142
194.9,10.35,0.000114155251142
208.6,9.55,0.000114155251142
220.1,8.82,0.000114155251142
218.3,8.4,0.000114155251142
227.8,7.61,0.000114155251142
223.5,7.2,0.000114155251142
202.4,7.1,0.000114155251142
196.6,7.54,0.000114155251142
189.6,7.96,0.000114155251142
178.8,8.89,0.000114155251142
169.4,9.89,0.000114155251142
156.7,11.3,0.000114155251142
151.8,15.02,0.000114155251142
142.9,17.57,0.000114155251142
149.1,18.6,0.000114155251142
149.1,18.79,0.000114155251142
160.2,21.57,0.000114155251142
166.9,20.55,0.000114155251142
171.1,18.25,0.000114155251142
169.9,17.89,0.000114155251142
168.9,18.1,0.000114155251142
166.5,18.51,0.000114155251142
168,18.51,0.000114155251142
166.6,17.87,0.000114155251142
161.8,18.77,0.000114155251142
165.7,17.61,0.000114155251142
160.8,19.23,0.000114155251142
156.6,19.88,0.000114155251142
154.7,20.67,0.000114155251142
156.2,20.24,0.000114155251142
150.1,20.66,0.000114155251142
152.8,20.78,0.000114155251142
150.1,19.7,0.000114155251142
155.9,20.72,0.000114155251142
159.9,21.94,0.000114155251142
156.7,20.87,0.000114155251142
155,19.91,0.000114155251142
151.2,18.7,0.000114155251142
150.1,18.57,0.000114155251142
151.4,18.23,0.000114155251142
149.3,18.23,0.000114155251142
149.5,18.36,0.000114155251142
148.7,18.02,0.000114155251142
148.3,17.88,0.000114155251142
148,17.22,0.000114155251142
147.2,16.13,0.000114155251142
140,15.46,0.000114155251142
134.8,13.84,0.000114155251142
135.4,14.85,0.000114155251142
135.1,15.12,0.000114155251142
131.4,14.62,0.000114155251142
126.7,14.82,0.000114155251142
122.8,14.03,0.000114155251142
118.9,13.12,0.000114155251142
120.4,12.63,0.000114155251142
117.2,11.85,0.000114155251142
117.4,12.89,0.000114155251142
117.3,15.41,0.000114155251142
119.6,17.3,0.000114155251142
121.3,17.89,0.000114155251142
120.4,16,0.000114155251142
124.2,15.11,0.000114155251142
118.5,14.75,0.000114155251142
119.8,14.71,0.000114155251142
120.3,15,0.000114155251142
131,17.67,0.000114155251142
127,18.05,0.000114155251142
133.5,18.32,0.000114155251142
134.9,19.47,0.000114155251142
137.3,20.36,0.000114155251142
137.6,19.37,0.000114155251142
143.2,17.64,0.000114155251142
148.5,15.09,0.000114155251142
143.4,13.93,0.000114155251142
141.2,13.45,0.000114155251142
136.3,12.45,0.000114155251142
128.5,11.01,0.000114155251142
125.2,10.24,0.000114155251142
122.6,8.97,0.000114155251142
112.4,9.7,0.000114155251142
111.2,8.42,0.000114155251142
108.7,8.99,0.000114155251142
108,10.14,0.000114155251142
106.6,9.77,0.000114155251142
94.2,8.92,0.000114155251142
100.9,9.68,0.000114155251142
106.9,8.28,0.000114155251142
104.7,7.19,0.000114155251142
107.5,6.43,0.000114155251142
111.5,5.89,0.000114155251142
114.8,4.29,0.000114155251142
114.8,3.04,0.000114155251142
100.1,1.95,0.000114155251142
97.5,1.79,0.000114155251142
86.8,1.68,0.000114155251142
76.8,1.52,0.000114155251142
126.1,1.62,0.000114155251142
123.9,0.92,0.000114155251142
116.5,0.86,0.000114155251142
120.8,1.56,0.000114155251142
124.5,1.26,0.000114155251142
136.3,1.34,0.000114155251142
151.2,2.62,0.000114155251142
152.2,2.66,0.000114155251142
153.2,3.32,0.000114155251142
169.5,3.54,0.000114155251142
171.7,3.43,0.000114155251142
180.4,3.29,0.000114155251142
206.6,4.83,0.000114155251142
230.8,4.56,0.000114155251142
256.7,3.11,0.000114155251142
284.8,3.41,0.000114155251142
298.9,3.99,0.000114155251142
315.2,4.85,0.000114155251142
317,5.7,0.000114155251142
328.6,7.15,0.000114155251142
336.1,8.4,0.000114155251142
334.7,7.44,0.000114155251142
325.9,6.47,0.000114155251142
318.4,6.48,0.000114155251142
341.9,5.03,0.000114155251142
337.3,3.89,0.000114155251142
311.8,2.7,0.000114155251142
268.2,1.95,0.000114155251142
221.6,2.63,0.000114155251142
201.3,3.98,0.000114155251142
157.8,6.33,0.000114155251142
165.2,7.75,0.000114155251142
168.8,9,0.000114155251142
164.9,11.12,0.000114155251142
164.9,13.44,0.000114155251142
170.5,14.82,0.000114155251142
174.3,15.56,0.000114155251142
182.3,15.83,0.000114155251142
178.7,16.64,0.000114155251142
194.2,13.68,0.000114155251142
224.6,8,0.000114155251142
217.2,7.66,0.000114155251142
208.8,6.3,0.000114155251142
188.4,6.89,0.000114155251142
178.9,8,0.000114155251142
180.7,8.76,0.000114155251142
178.6,9.11,0.000114155251142
172.9,9.93,0.000114155251142
171.1,9.81,0.000114155251142
152.8,9.51,0.000114155251142
141.4,10.23,0.000114155251142
136.2,9.91,0.000114155251142
169.6,9.42,0.000114155251142
149.6,6.24,0.000114155251142
120.9,10.67,0.000114155251142
116.9,10.14,0.000114155251142
110.1,8.92,0.000114155251142
102.7,6.92,0.000114155251142
22.9,8.6,0.000114155251142
14.9,10.3,0.000114155251142
7.4,8.19,0.000114155251142
347.9,8.09,0.000114155251142
335.8,10.02,0.000114155251142
334.4,10.88,0.000114155251142
332.1,10.38,0.000114155251142
328.1,9.8,0.000114155251142
324.8,9.25,0.000114155251142
322.9,9.15,0.000114155251142
319.1,9.01,0.000114155251142
318.5,8.73,0.000114155251142
319.1,8.57,0.000114155251142
322.5,7.95,0.000114155251142
314.1,7.42,0.000114155251142
314.8,6.88,0.000114155251142
307.6,6.3,0.000114155251142
308.7,5.7,0.000114155251142
310,4.9,0.000114155251142
313.7,3.32,0.000114155251142
285.2,2.58,0.000114155251142
253.4,2.31,0.000114155251142
248.1,2.45,0.000114155251142
238.6,2.81,0.000114155251142
210.7,3.56,0.000114155251142
184.3,4.04,0.000114155251142
169.6,5.97,0.000114155251142
175.9,8.05,0.000114155251142
171.3,9.17,0.000114155251142
168.2,11.52,0.000114155251142
162.4,13.82,0.000114155251142
159.1,16.22,0.000114155251142
149.4,18.09,0.000114155251142
154.6,19.33,0.000114155251142
151.5,19.73,0.000114155251142
161.4,20.87,0.000114155251142
160.1,21.26,0.000114155251142
156.4,20.36,0.000114155251142
164.3,19.02,0.000114155251142
219.6,9.13,0.000114155251142
254.8,8.62,0.000114155251142
247.4,8.77,0.000114155251142
245.5,8.64,0.000114155251142
244.7,8.36,0.000114155251142
236.1,7.94,0.000114155251142
230.8,7.71,0.000114155251142
223.7,7.58,0.000114155251142
